UNIX TIME;TIME;LAT;LONG;ALT;DIST;HR;CAD;TEMP;POWER
1178691259;2007-05-09T06:14:19Z;-33,882012;151,209458;28;3.580149;0;0;No Data;No Data
1178691262;2007-05-09T06:14:22Z;-33,882105;151,209442;31;3.590669;0;0;No Data;No Data
1178691265;2007-05-09T06:14:25Z;-33,882229;151,209445;31;3.604484;0;0;No Data;No Data
1178691269;2007-05-09T06:14:29Z;-33,882368;151,209431;31;3.620041;0;0;No Data;No Data
1178691272;2007-05-09T06:14:32Z;-33,882476;151,209415;31;3.632218;0;0;No Data;No Data
1178691275;2007-05-09T06:14:35Z;-33,882584;151,209418;31;3.644317;0;0;No Data;No Data
1178691278;2007-05-09T06:14:38Z;-33,882692;151,209402;31;3.65653;0;0;No Data;No Data
1178691281;2007-05-09T06:14:41Z;-33,882801;151,209387;31;3.668779;0;0;No Data;No Data
1178691284;2007-05-09T06:14:44Z;-33,882924;151,209390;37;3.682564;0;0;No Data;No Data
1178691289;2007-05-09T06:14:49Z;-33,883125;151,209396;37;3.704989;0;0;No Data;No Data
1178691292;2007-05-09T06:14:52Z;-33,883233;151,209399;37;3.717058;0;0;No Data;No Data
1178691296;2007-05-09T06:14:56Z;-33,883387;151,209403;37;3.734282;0;0;No Data;No Data
1178691298;2007-05-09T06:14:58Z;-33,883464;151,209405;37;3.742948;0;0;No Data;No Data
1178691300;2007-05-09T06:15:00Z;-33,883541;151,209407;37;3.75163;0;0;No Data;No Data
1178691304;2007-05-09T06:15:04Z;-33,883665;151,209392;37;3.765582;0;0;No Data;No Data
1178691307;2007-05-09T06:15:07Z;-33,883789;151,209395;37;3.779411;0;0;No Data;No Data
1178691312;2007-05-09T06:15:12Z;-33,883958;151,209400;37;3.798333;0;0;No Data;No Data
1178691315;2007-05-09T06:15:15Z;-33,884082;151,209403;37;3.81218;0;0;No Data;No Data
1178691318;2007-05-09T06:15:18Z;-33,884190;151,209388;37;3.824357;0;0;No Data;No Data
1178691321;2007-05-09T06:15:21Z;-33,884299;151,209372;37;3.83658;0;0;No Data;No Data
1178691325;2007-05-09T06:15:25Z;-33,884438;151,209357;37;3.852139;0;0;No Data;No Data
1178691328;2007-05-09T06:15:28Z;-33,884562;151,209342;44;3.866013;0;0;No Data;No Data
1178691330;2007-05-09T06:15:30Z;-33,884655;151,209308;44;3.876866;0;0;No Data;No Data
1178691333;2007-05-09T06:15:33Z;-33,884732;151,209291;44;3.885662;0;0;No Data;No Data
1178691336;2007-05-09T06:15:36Z;-33,884856;151,209276;44;3.899601;0;0;No Data;No Data
1178691339;2007-05-09T06:15:39Z;-33,884964;151,209279;44;3.911699;0;0;No Data;No Data
1178691343;2007-05-09T06:15:43Z;-33,885103;151,209283;44;3.927234;0;0;No Data;No Data
1178691346;2007-05-09T06:15:46Z;-33,885242;151,209287;44;3.942754;0;0;No Data;No Data
1178691350;2007-05-09T06:15:50Z;-33,885366;151,209271;44;3.956646;0;0;No Data;No Data
1178691352;2007-05-09T06:15:52Z;-33,885458;151,209274;44;3.966975;0;0;No Data;No Data
1178691354;2007-05-09T06:15:54Z;-33,885520;151,209276;44;3.97393;0;0;No Data;No Data
1178691356;2007-05-09T06:15:56Z;-33,885613;151,209278;44;3.984289;0;0;No Data;No Data
1178691357;2007-05-09T06:15:57Z;-33,885659;151,209279;44;3.989448;0;0;No Data;No Data
1178691360;2007-05-09T06:16:00Z;-33,885751;151,209282;44;3.999794;0;0;No Data;No Data
1178691363;2007-05-09T06:16:03Z;-33,885859;151,209285;44;4.011922;0;0;No Data;No Data
1178691365;2007-05-09T06:16:05Z;-33,885952;151,209306;44;4.02248;0;0;No Data;No Data
1178691368;2007-05-09T06:16:08Z;-33,886060;151,209309;44;4.034523;0;0;No Data;No Data
1178691370;2007-05-09T06:16:10Z;-33,886137;151,209311;44;4.04313;0;0;No Data;No Data
1178691374;2007-05-09T06:16:14Z;-33,886260;151,209315;46;4.056909;0;0;No Data;No Data
1178691375;2007-05-09T06:16:15Z;-33,886322;151,209316;46;4.063863;0;0;No Data;No Data
1178691377;2007-05-09T06:16:17Z;-33,886384;151,209318;46;4.070786;0;0;No Data;No Data
1178691380;2007-05-09T06:16:20Z;-33,886492;151,209321;46;4.082832;0;0;No Data;No Data
1178691382;2007-05-09T06:16:22Z;-33,886540;151,209229;46;4.092825;0;0;No Data;No Data
1178691384;2007-05-09T06:16:24Z;-33,886572;151,209137;46;4.10202;0;0;No Data;No Data
1178691388;2007-05-09T06:16:28Z;-33,886622;151,208971;46;4.118291;0;0;No Data;No Data
1178691392;2007-05-09T06:16:32Z;-33,886499;151,208912;46;4.132917;0;0;No Data;No Data
1178691393;2007-05-09T06:16:33Z;-33,886453;151,208911;46;4.137969;0;0;No Data;No Data
1178691395;2007-05-09T06:16:35Z;-33,886391;151,208909;46;4.144772;0;0;No Data;No Data
1178691396;2007-05-09T06:16:36Z;-33,886330;151,208907;46;4.151543;0;0;No Data;No Data
1178691401;2007-05-09T06:16:41Z;-33,886175;151,208940;44;4.169059;0;0;No Data;No Data
1178691404;2007-05-09T06:16:44Z;-33,886051;151,208974;44;4.183224;0;0;No Data;No Data
1178691407;2007-05-09T06:16:47Z;-33,885942;151,209008;44;4.195742;0;0;No Data;No Data
1178691410;2007-05-09T06:16:50Z;-33,885833;151,209042;44;4.208234;0;0;No Data;No Data
1178691413;2007-05-09T06:16:53Z;-33,885725;151,209058;44;4.220326;0;0;No Data;No Data
1178691416;2007-05-09T06:16:56Z;-33,885617;151,209055;44;4.232324;0;0;No Data;No Data
1178691419;2007-05-09T06:16:59Z;-33,885478;151,209051;44;4.247758;0;0;No Data;No Data
1178691424;2007-05-09T06:17:04Z;-33,885323;151,209084;44;4.265251;0;0;No Data;No Data
1178691429;2007-05-09T06:17:09Z;-33,885122;151,209116;44;4.287817;0;0;No Data;No Data
1178691434;2007-05-09T06:17:14Z;-33,884921;151,209129;44;4.310211;0;0;No Data;No Data
1178691439;2007-05-09T06:17:19Z;-33,884750;151,209161;44;4.32941;0;0;No Data;No Data
1178691444;2007-05-09T06:17:24Z;-33,884549;151,209175;37;4.351736;0;0;No Data;No Data
1178691450;2007-05-09T06:17:30Z;-33,884333;151,209169;37;4.375701;0;0;No Data;No Data
1178691453;2007-05-09T06:17:33Z;-33,884225;151,209184;37;4.387765;0;0;No Data;No Data
1178691457;2007-05-09T06:17:37Z;-33,884086;151,209180;37;4.40318;0;0;No Data;No Data
1178691460;2007-05-09T06:17:40Z;-33,883978;151,209177;37;4.415143;0;0;No Data;No Data
1178691464;2007-05-09T06:17:44Z;-33,883823;151,209192;37;4.432355;0;0;No Data;No Data
1178691470;2007-05-09T06:17:50Z;-33,883576;151,209204;37;4.459799;0;0;No Data;No Data
1178691479;2007-05-09T06:17:59Z;-33,883267;151,209214;37;4.494129;0;0;No Data;No Data
1178691482;2007-05-09T06:18:02Z;-33,883128;151,209210;37;4.509509;0;0;No Data;No Data
1178691487;2007-05-09T06:18:07Z;-33,882943;151,209223;37;4.530102;0;0;No Data;No Data
1178691491;2007-05-09T06:18:11Z;-33,882788;151,209238;31;4.547333;0;0;No Data;No Data
1178691495;2007-05-09T06:18:15Z;-33,882649;151,209252;20;4.562812;0;0;No Data;No Data
1178691503;2007-05-09T06:18:23Z;-33,882371;151,209282;31;4.59388;0;0;No Data;No Data
1178691510;2007-05-09T06:18:30Z;-33,882092;151,209330;31;4.625231;0;0;No Data;No Data
1178691515;2007-05-09T06:18:35Z;-33,881921;151,209363;28;4.644417;0;0;No Data;No Data
1178691519;2007-05-09T06:18:39Z;-33,881751;151,209377;28;4.663298;0;0;No Data;No Data
1178691525;2007-05-09T06:18:45Z;-33,881519;151,209407;28;4.689211;0;0;No Data;No Data
1178691532;2007-05-09T06:18:52Z;-33,881272;151,209419;28;4.716686;0;0;No Data;No Data
1178691537;2007-05-09T06:18:57Z;-33,881102;151,209433;20;4.73562;0;0;No Data;No Data
1178691540;2007-05-09T06:19:00Z;-33,880963;151,209429;20;4.751043;0;0;No Data;No Data
1178691544;2007-05-09T06:19:04Z;-33,880824;151,209444;20;4.766553;0;0;No Data;No Data
1178691547;2007-05-09T06:19:07Z;-33,880700;151,209441;20;4.780267;0;0;No Data;No Data
1178691551;2007-05-09T06:19:11Z;-33,880577;151,209437;20;4.793919;0;0;No Data;No Data
1178691553;2007-05-09T06:19:13Z;-33,880484;151,209435;20;4.804182;0;0;No Data;No Data
1178691555;2007-05-09T06:19:15Z;-33,880407;151,209433;20;4.812679;0;0;No Data;No Data
1178691557;2007-05-09T06:19:17Z;-33,880346;151,209394;22;4.820294;0;0;No Data;No Data
1178691559;2007-05-09T06:19:19Z;-33,880269;151,209373;22;4.828978;0;0;No Data;No Data
1178691561;2007-05-09T06:19:21Z;-33,880193;151,209334;22;4.838124;0;0;No Data;No Data
1178691565;2007-05-09T06:19:25Z;-33,880070;151,209293;22;4.852242;0;0;No Data;No Data
1178691566;2007-05-09T06:19:26Z;-33,880009;151,209254;22;4.859831;0;0;No Data;No Data
1178691572;2007-05-09T06:19:32Z;-33,880196;151,209148;22;4.882923;0;0;No Data;No Data
1178691574;2007-05-09T06:19:34Z;-33,880274;151,209113;22;4.892265;0;0;No Data;No Data
1178691580;2007-05-09T06:19:40Z;-33,880492;151,209044;20;4.917363;0;0;No Data;No Data
1178691585;2007-05-09T06:19:45Z;-33,880662;151,209030;20;4.936361;0;0;No Data;No Data
1178691590;2007-05-09T06:19:50Z;-33,880848;151,208998;20;4.957285;0;0;No Data;No Data
1178691595;2007-05-09T06:19:55Z;-33,881019;151,208929;20;4.977387;0;0;No Data;No Data
1178691601;2007-05-09T06:20:01Z;-33,881251;151,208879;28;5.003699;0;0;No Data;No Data
1178691606;2007-05-09T06:20:06Z;-33,881437;151,208866;27;5.024472;0;0;No Data;No Data
1178691611;2007-05-09T06:20:11Z;-33,881638;151,208834;27;5.0471;0;0;No Data;No Data
1178691618;2007-05-09T06:20:18Z;-33,881870;151,208841;27;5.072939;0;0;No Data;No Data
1178691622;2007-05-09T06:20:22Z;-33,882055;151,208827;22;5.093631;0;0;No Data;No Data
1178691630;2007-05-09T06:20:30Z;-33,882333;151,208835;22;5.124618;0;0;No Data;No Data
1178691634;2007-05-09T06:20:34Z;-33,882502;151,208839;22;5.143547;0;0;No Data;No Data
1178691640;2007-05-09T06:20:40Z;-33,882703;151,208863;22;5.166066;0;0;No Data;No Data
1178691644;2007-05-09T06:20:44Z;-33,882857;151,208868;22;5.183273;0;0;No Data;No Data
1178691650;2007-05-09T06:20:50Z;-33,883089;151,208855;28;5.209158;0;0;No Data;No Data
1178691655;2007-05-09T06:20:55Z;-33,883274;151,208842;28;5.229875;0;0;No Data;No Data
1178691660;2007-05-09T06:21:00Z;-33,883460;151,208828;28;5.250651;0;0;No Data;No Data
1178691665;2007-05-09T06:21:05Z;-33,883630;151,208815;28;5.269657;0;0;No Data;No Data
1178691671;2007-05-09T06:21:11Z;-33,883877;151,208803;33;5.297243;0;0;No Data;No Data
1178691675;2007-05-09T06:21:15Z;-33,884032;151,208788;33;5.314575;0;0;No Data;No Data
1178691683;2007-05-09T06:21:23Z;-33,884294;151,208777;33;5.343859;0;0;No Data;No Data
1178691685;2007-05-09T06:21:25Z;-33,884402;151,208780;33;5.355987;0;0;No Data;No Data
1178691690;2007-05-09T06:21:30Z;-33,884588;151,208785;36;5.376707;0;0;No Data;No Data
1178691695;2007-05-09T06:21:35Z;-33,884773;151,208790;36;5.397333;0;0;No Data;No Data
1178691702;2007-05-09T06:21:42Z;-33,885020;151,208778;36;5.424899;0;0;No Data;No Data
1178691708;2007-05-09T06:21:48Z;-33,885236;151,208766;36;5.44906;0;0;No Data;No Data
1178691714;2007-05-09T06:21:54Z;-33,885452;151,208772;45;5.473204;0;0;No Data;No Data
1178691718;2007-05-09T06:21:58Z;-33,885607;151,208776;45;5.490477;0;0;No Data;No Data
1178691721;2007-05-09T06:22:01Z;-33,885730;151,208779;45;5.504236;0;0;No Data;No Data
1178691724;2007-05-09T06:22:04Z;-33,885838;151,208782;45;5.516326;0;0;No Data;No Data
1178691727;2007-05-09T06:22:07Z;-33,885961;151,208786;45;5.530135;0;0;No Data;No Data
1178691731;2007-05-09T06:22:11Z;-33,886085;151,208789;45;5.543991;0;0;No Data;No Data
1178691734;2007-05-09T06:22:14Z;-33,886224;151,208756;40;5.559869;0;0;No Data;No Data
1178691738;2007-05-09T06:22:18Z;-33,886349;151,208703;40;5.574648;0;0;No Data;No Data
1178691739;2007-05-09T06:22:19Z;-33,886395;151,208723;40;5.580159;0;0;No Data;No Data
1178691744;2007-05-09T06:22:24Z;-33,886210;151,208718;40;5.600728;0;0;No Data;No Data
1178691753;2007-05-09T06:22:33Z;-33,885884;151,208784;45;5.637439;0;0;No Data;No Data
1178691757;2007-05-09T06:22:37Z;-33,885745;151,208817;45;5.65319;0;0;No Data;No Data
1178691766;2007-05-09T06:22:46Z;-33,885404;151,208901;44;5.691933;0;0;No Data;No Data
1178691774;2007-05-09T06:22:54Z;-33,885109;151,208967;44;5.725288;0;0;No Data;No Data
1178691780;2007-05-09T06:23:00Z;-33,884877;151,208998;44;5.751238;0;0;No Data;No Data
1178691785;2007-05-09T06:23:05Z;-33,884691;151,209011;44;5.771891;0;0;No Data;No Data
1178691791;2007-05-09T06:23:11Z;-33,884490;151,209061;37;5.794735;0;0;No Data;No Data
1178691795;2007-05-09T06:23:15Z;-33,884319;151,209094;37;5.813936;0;0;No Data;No Data
1178691800;2007-05-09T06:23:20Z;-33,884134;151,209107;37;5.834542;0;0;No Data;No Data
1178691808;2007-05-09T06:23:28Z;-33,883841;151,209099;37;5.867157;0;0;No Data;No Data
1178691815;2007-05-09T06:23:35Z;-33,883578;151,209092;37;5.896353;0;0;No Data;No Data
1178691820;2007-05-09T06:23:40Z;-33,883409;151,209087;37;5.915162;0;0;No Data;No Data
1178691822;2007-05-09T06:23:42Z;-33,883316;151,209085;37;5.925461;0;0;No Data;No Data
1178691826;2007-05-09T06:23:46Z;-33,883177;151,209081;37;5.940868;0;0;No Data;No Data
1178691829;2007-05-09T06:23:49Z;-33,883069;151,209078;37;5.952823;0;0;No Data;No Data
1178691832;2007-05-09T06:23:52Z;-33,882930;151,209074;37;5.968215;0;0;No Data;No Data
1178691836;2007-05-09T06:23:56Z;-33,882791;151,209070;31;5.983591;0;0;No Data;No Data
1178691840;2007-05-09T06:24:00Z;-33,882653;151,209067;31;5.998952;0;0;No Data;No Data
1178691844;2007-05-09T06:24:04Z;-33,882498;151,209062;31;6.016129;0;0;No Data;No Data
1178691848;2007-05-09T06:24:08Z;-33,882359;151,209077;31;6.031612;0;0;No Data;No Data
1178691853;2007-05-09T06:24:13Z;-33,882174;151,209091;31;6.052246;0;0;No Data;No Data
1178691857;2007-05-09T06:24:17Z;-33,882019;151,209124;31;6.069767;0;0;No Data;No Data
1178691863;2007-05-09T06:24:23Z;-33,881803;151,209118;28;6.093818;0;0;No Data;No Data
1178691867;2007-05-09T06:24:27Z;-33,881617;151,209131;28;6.114506;0;0;No Data;No Data
1178691870;2007-05-09T06:24:30Z;-33,881509;151,209128;28;6.126475;0;0;No Data;No Data
1178691874;2007-05-09T06:24:34Z;-33,881355;151,209124;28;6.143599;0;0;No Data;No Data
1178691877;2007-05-09T06:24:37Z;-33,881278;151,209122;28;6.152165;0;0;No Data;No Data
1178691879;2007-05-09T06:24:39Z;-33,881170;151,209119;20;6.164184;0;0;No Data;No Data
1178691883;2007-05-09T06:24:43Z;-33,881046;151,209115;20;6.177922;0;0;No Data;No Data
1178691887;2007-05-09T06:24:47Z;-33,880876;151,209129;20;6.196836;0;0;No Data;No Data
1178691891;2007-05-09T06:24:51Z;-33,880752;151,209145;20;6.210635;0;0;No Data;No Data
1178691893;2007-05-09T06:24:53Z;-33,880644;151,209142;20;6.222577;0;0;No Data;No Data
1178691897;2007-05-09T06:24:57Z;-33,880505;151,209175;20;6.238336;0;0;No Data;No Data
1178691900;2007-05-09T06:25:00Z;-33,880397;151,209172;20;6.250341;0;0;No Data;No Data
1178691904;2007-05-09T06:25:04Z;-33,880242;151,209168;22;6.267502;0;0;No Data;No Data
1178691907;2007-05-09T06:25:07Z;-33,880119;151,209164;22;6.281148;0;0;No Data;No Data
1178691910;2007-05-09T06:25:10Z;-33,880011;151,209143;22;6.293236;0;0;No Data;No Data
1178691913;2007-05-09T06:25:13Z;-33,879936;151,209048;22;6.305308;0;0;No Data;No Data
1178691917;2007-05-09T06:25:17Z;-33,880016;151,208901;22;6.321528;0;0;No Data;No Data
1178691920;2007-05-09T06:25:20Z;-33,880094;151,208847;32;6.331554;0;0;No Data;No Data
1178691921;2007-05-09T06:25:21Z;-33,880157;151,208812;32;6.339258;0;0;No Data;No Data
1178691924;2007-05-09T06:25:24Z;-33,880265;151,208815;32;6.351287;0;0;No Data;No Data
1178691926;2007-05-09T06:25:26Z;-33,880342;151,208817;32;6.35988;0;0;No Data;No Data
1178691929;2007-05-09T06:25:29Z;-33,880450;151,208820;20;6.371926;0;0;No Data;No Data
1178691933;2007-05-09T06:25:33Z;-33,880589;151,208824;20;6.38741;0;0;No Data;No Data
1178691936;2007-05-09T06:25:36Z;-33,880696;151,208845;20;6.399569;0;0;No Data;No Data
1178691940;2007-05-09T06:25:40Z;-33,880850;151,208850;20;6.416829;0;0;No Data;No Data
1178691943;2007-05-09T06:25:43Z;-33,880974;151,208853;20;6.430684;0;0;No Data;No Data
1178691946;2007-05-09T06:25:46Z;-33,881082;151,208856;20;6.442759;0;0;No Data;No Data
1178691950;2007-05-09T06:25:50Z;-33,881205;151,208859;27;6.456552;0;0;No Data;No Data
1178691952;2007-05-09T06:25:52Z;-33,881298;151,208862;27;6.466958;0;0;No Data;No Data
1178691955;2007-05-09T06:25:55Z;-33,881421;151,208865;27;6.480752;0;0;No Data;No Data
1178691960;2007-05-09T06:26:00Z;-33,881591;151,208851;27;6.499821;0;0;No Data;No Data
1178691964;2007-05-09T06:26:04Z;-33,881731;151,208837;27;6.515477;0;0;No Data;No Data
1178691966;2007-05-09T06:26:06Z;-33,881824;151,208821;27;6.525942;0;0;No Data;No Data
1178691970;2007-05-09T06:26:10Z;-33,881948;151,208787;27;6.540117;0;0;No Data;No Data
1178691972;2007-05-09T06:26:12Z;-33,882026;151,208752;22;6.54938;0;0;No Data;No Data
1178691975;2007-05-09T06:26:15Z;-33,882134;151,208718;22;6.561888;0;0;No Data;No Data
1178691979;2007-05-09T06:26:19Z;-33,882290;151,208666;22;6.579907;0;0;No Data;No Data
1178691983;2007-05-09T06:26:23Z;-33,882414;151,208614;22;6.594582;0;0;No Data;No Data
1178691987;2007-05-09T06:26:27Z;-33,882554;151,208580;22;6.610486;0;0;No Data;No Data
1178691990;2007-05-09T06:26:30Z;-33,882678;151,208547;22;6.624657;0;0;No Data;No Data
1178691994;2007-05-09T06:26:34Z;-33,882817;151,208532;22;6.640252;0;0;No Data;No Data
1178691997;2007-05-09T06:26:37Z;-33,882956;151,208517;28;6.655869;0;0;No Data;No Data
1178692001;2007-05-09T06:26:41Z;-33,883095;151,208502;28;6.671508;0;0;No Data;No Data
1178692008;2007-05-09T06:26:48Z;-33,883343;151,208491;28;6.699159;0;0;No Data;No Data
1178692012;2007-05-09T06:26:52Z;-33,883498;151,208458;28;6.716703;0;0;No Data;No Data
1178692017;2007-05-09T06:26:57Z;-33,883668;151,208425;28;6.735933;0;0;No Data;No Data
1178692020;2007-05-09T06:27:00Z;-33,883792;151,208428;33;6.74975;0;0;No Data;No Data
1178692026;2007-05-09T06:27:06Z;-33,884008;151,208416;33;6.773869;0;0;No Data;No Data
1178692031;2007-05-09T06:27:11Z;-33,884193;151,208402;33;6.794604;0;0;No Data;No Data
1178692035;2007-05-09T06:27:15Z;-33,884348;151,208407;33;6.811892;0;0;No Data;No Data
1178692039;2007-05-09T06:27:19Z;-33,884502;151,208411;33;6.829099;0;0;No Data;No Data
1178692044;2007-05-09T06:27:24Z;-33,884703;151,208416;36;6.851495;0;0;No Data;No Data
1178692048;2007-05-09T06:27:28Z;-33,884826;151,208420;36;6.865255;0;0;No Data;No Data
1178692051;2007-05-09T06:27:31Z;-33,884949;151,208423;36;6.879061;0;0;No Data;No Data
1178692054;2007-05-09T06:27:34Z;-33,885073;151,208408;36;6.893016;0;0;No Data;No Data
1178692058;2007-05-09T06:27:38Z;-33,885212;151,208412;36;6.908566;0;0;No Data;No Data
1178692061;2007-05-09T06:27:41Z;-33,885335;151,208434;36;6.922491;0;0;No Data;No Data
1178692064;2007-05-09T06:27:44Z;-33,885443;151,208437;45;6.934599;0;0;No Data;No Data
1178692068;2007-05-09T06:27:48Z;-33,885582;151,208459;45;6.95024;0;0;No Data;No Data
1178692072;2007-05-09T06:27:52Z;-33,885736;151,208463;45;6.96745;0;0;No Data;No Data
1178692076;2007-05-09T06:27:56Z;-33,885875;151,208449;45;6.983061;0;0;No Data;No Data
1178692080;2007-05-09T06:28:00Z;-33,886045;151,208453;45;7.002045;0;0;No Data;No Data
1178692083;2007-05-09T06:28:03Z;-33,886153;151,208456;45;7.014128;0;0;No Data;No Data
1178692085;2007-05-09T06:28:05Z;-33,886199;151,208457;40;7.019338;0;0;No Data;No Data
1178692089;2007-05-09T06:28:09Z;-33,886045;151,208472;45;7.036527;0;0;No Data;No Data
1178692100;2007-05-09T06:28:20Z;-33,885642;151,208554;45;7.082011;0;0;No Data;No Data
1178692108;2007-05-09T06:28:28Z;-33,885347;151,208620;36;7.115355;0;0;No Data;No Data
1178692113;2007-05-09T06:28:33Z;-33,885162;151,208634;36;7.135979;0;0;No Data;No Data
1178692116;2007-05-09T06:28:36Z;-33,885053;151,208668;36;7.148475;0;0;No Data;No Data
1178692120;2007-05-09T06:28:40Z;-33,884883;151,208682;36;7.16741;0;0;No Data;No Data
1178692126;2007-05-09T06:28:46Z;-33,884682;151,208713;36;7.189975;0;0;No Data;No Data
1178692131;2007-05-09T06:28:51Z;-33,884465;151,208726;33;7.21409;0;0;No Data;No Data
1178692138;2007-05-09T06:28:58Z;-33,884233;151,208738;33;7.239847;0;0;No Data;No Data
1178692143;2007-05-09T06:29:03Z;-33,884017;151,208732;33;7.263802;0;0;No Data;No Data
1178692148;2007-05-09T06:29:08Z;-33,883847;151,208746;33;7.282688;0;0;No Data;No Data
1178692154;2007-05-09T06:29:14Z;-33,883600;151,208739;28;7.310089;0;0;No Data;No Data
1178692159;2007-05-09T06:29:19Z;-33,883415;151,208734;28;7.330603;0;0;No Data;No Data
1178692161;2007-05-09T06:29:21Z;-33,883369;151,208733;28;7.33567;0;0;No Data;No Data
1178692163;2007-05-09T06:29:23Z;-33,883292;151,208712;28;7.344368;0;0;No Data;No Data
1178692165;2007-05-09T06:29:25Z;-33,883200;151,208710;28;7.354599;0;0;No Data;No Data
1178692171;2007-05-09T06:29:31Z;-33,882984;151,208704;28;7.37864;0;0;No Data;No Data
1178692177;2007-05-09T06:29:37Z;-33,882736;151,208716;22;7.406174;0;0;No Data;No Data
1178692180;2007-05-09T06:29:40Z;-33,882628;151,208713;22;7.418103;0;0;No Data;No Data
1178692184;2007-05-09T06:29:44Z;-33,882504;151,208746;22;7.432179;0;0;No Data;No Data
1178692187;2007-05-09T06:29:47Z;-33,882380;151,208762;22;7.445959;0;0;No Data;No Data
1178692192;2007-05-09T06:29:52Z;-33,882195;151,208775;22;7.466544;0;0;No Data;No Data
1178692196;2007-05-09T06:29:56Z;-33,882041;151,208771;22;7.483675;0;0;No Data;No Data
1178692201;2007-05-09T06:30:01Z;-33,881855;151,208784;27;7.50435;0;0;No Data;No Data
1178692206;2007-05-09T06:30:06Z;-33,881654;151,208797;27;7.526685;0;0;No Data;No Data
1178692211;2007-05-09T06:30:11Z;-33,881484;151,208793;27;7.545503;0;0;No Data;No Data
1178692218;2007-05-09T06:30:18Z;-33,881238;151,208767;27;7.572936;0;0;No Data;No Data
